scenario_id,condition,generated_at,is_valid,invalid_reason,compliance_mL_per_cmH2O,resistance_cmH2O_L_s,respiratory_rate,tidal_volume_mL,tidal_volume_mL_per_kg,ie_ratio,peep_cmH2O,flow_pattern,ppeak_cmH2O,pplat_cmH2O,driving_p_cmH2O,mean_paw_cmH2O,auto_peep_cmH2O,delivered_vt_mL,minute_vent_L
VCV_Bronchospasm_C060_R030_VT06_RR024_PEEP08_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.573573+00:00,True,,60.0,30.0,24,420.0,6.0,0.5,8,square,34.71,14.97,6.97,15.83,4.62,413.28,9.919
VCV_Bronchospasm_C060_R030_VT06_RR024_PEEP08_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.573965+00:00,True,,60.0,30.0,24,420.0,6.0,0.5,8,decelerating,43.08,15.06,7.06,16.27,4.67,413.28,9.919
VCV_Bronchospasm_C060_R030_VT06_RR024_PEEP08_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.574367+00:00,True,,60.0,30.0,24,420.0,6.0,0.33,8,square,39.14,15.0,7.0,15.1,3.83,413.03,9.913
VCV_Bronchospasm_C060_R030_VT06_RR024_PEEP08_IE033_DEC,Bronchospasm,2026-05-07T05:39:56.574763+00:00,False,PPeak 52.7 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,24,420.0,6.0,0.33,8,decelerating,52.75,15.11,7.11,15.47,3.89,413.03,9.913
VCV_Bronchospasm_C060_R030_VT06_RR024_PEEP16_IE100_SQR,Bronchospasm,2026-05-07T05:39:56.575147+00:00,True,,60.0,30.0,24,420.0,6.0,1.0,16,square,40.13,23.0,7.0,25.95,7.05,416.64,9.999
VCV_Bronchospasm_C060_R030_VT06_RR024_PEEP16_IE100_DEC,Bronchospasm,2026-05-07T05:39:56.575532+00:00,True,,60.0,30.0,24,420.0,6.0,1.0,16,decelerating,43.37,23.06,7.06,26.55,7.11,416.64,9.999
VCV_Bronchospasm_C060_R030_VT06_RR024_PEEP16_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.575933+00:00,True,,60.0,30.0,24,420.0,6.0,0.5,16,square,42.71,22.97,6.97,23.83,4.62,413.28,9.919
VCV_Bronchospasm_C060_R030_VT06_RR024_PEEP16_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.576327+00:00,False,PPeak 51.1 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,24,420.0,6.0,0.5,16,decelerating,51.08,23.06,7.06,24.27,4.67,413.28,9.919
VCV_Bronchospasm_C060_R030_VT06_RR024_PEEP16_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.576722+00:00,True,,60.0,30.0,24,420.0,6.0,0.33,16,square,47.14,23.0,7.0,23.1,3.83,413.03,9.913
VCV_Bronchospasm_C060_R030_VT06_RR024_PEEP16_IE033_DEC,Bronchospasm,2026-05-07T05:39:56.577117+00:00,False,PPeak 60.7 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,24,420.0,6.0,0.33,16,decelerating,60.75,23.11,7.11,23.47,3.89,413.03,9.913
VCV_Bronchospasm_C060_R030_VT06_RR024_PEEP20_IE100_SQR,Bronchospasm,2026-05-07T05:39:56.577536+00:00,True,,60.0,30.0,24,420.0,6.0,1.0,20,square,44.13,27.0,7.0,29.95,7.05,416.64,9.999
VCV_Bronchospasm_C060_R030_VT06_RR024_PEEP20_IE100_DEC,Bronchospasm,2026-05-07T05:39:56.577918+00:00,True,,60.0,30.0,24,420.0,6.0,1.0,20,decelerating,47.37,27.06,7.06,30.55,7.11,416.64,9.999
VCV_Bronchospasm_C060_R030_VT06_RR024_PEEP20_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.578311+00:00,True,,60.0,30.0,24,420.0,6.0,0.5,20,square,46.71,26.97,6.97,27.83,4.62,413.28,9.919
VCV_Bronchospasm_C060_R030_VT06_RR024_PEEP20_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.578709+00:00,False,PPeak 55.1 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,24,420.0,6.0,0.5,20,decelerating,55.08,27.06,7.06,28.27,4.67,413.28,9.919
VCV_Bronchospasm_C060_R030_VT06_RR024_PEEP20_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.579105+00:00,False,PPeak 51.1 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,24,420.0,6.0,0.33,20,square,51.14,27.0,7.0,27.1,3.83,413.03,9.913
VCV_Bronchospasm_C060_R030_VT06_RR024_PEEP20_IE033_DEC,Bronchospasm,2026-05-07T05:39:56.579504+00:00,False,PPeak 64.7 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,24,420.0,6.0,0.33,20,decelerating,64.75,27.11,7.11,27.47,3.89,413.03,9.913
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP00_IE100_SQR,Bronchospasm,2026-05-07T05:39:56.579884+00:00,True,,60.0,30.0,30,420.0,6.0,1.0,0,square,29.08,7.0,7.0,12.05,9.51,415.8,12.474
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP00_IE100_DEC,Bronchospasm,2026-05-07T05:39:56.580262+00:00,True,,60.0,30.0,30,420.0,6.0,1.0,0,decelerating,34.91,7.07,7.07,12.68,9.6,415.8,12.474
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP00_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.580657+00:00,True,,60.0,30.0,30,420.0,6.0,0.5,0,square,32.41,7.04,7.04,9.67,6.47,415.8,12.474
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP00_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.581045+00:00,True,,60.0,30.0,30,420.0,6.0,0.5,0,decelerating,44.58,7.14,7.14,10.16,6.57,415.8,12.474
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP00_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.581434+00:00,True,,60.0,30.0,30,420.0,6.0,0.33,0,square,37.9,7.05,7.05,8.78,5.45,414.72,12.442
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP00_IE033_DEC,Bronchospasm,2026-05-07T05:39:56.581826+00:00,False,PPeak 56.6 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,30,420.0,6.0,0.33,0,decelerating,56.62,7.19,7.19,9.21,5.56,414.72,12.442
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP08_IE100_SQR,Bronchospasm,2026-05-07T05:39:56.582203+00:00,True,,60.0,30.0,30,420.0,6.0,1.0,8,square,37.08,15.0,7.0,20.05,9.51,415.8,12.474
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP08_IE100_DEC,Bronchospasm,2026-05-07T05:39:56.582582+00:00,True,,60.0,30.0,30,420.0,6.0,1.0,8,decelerating,42.91,15.07,7.07,20.68,9.6,415.8,12.474
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP08_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.582970+00:00,True,,60.0,30.0,30,420.0,6.0,0.5,8,square,40.41,15.04,7.04,17.67,6.47,415.8,12.474
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP08_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.583362+00:00,False,PPeak 52.6 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,30,420.0,6.0,0.5,8,decelerating,52.58,15.14,7.14,18.16,6.57,415.8,12.474
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP08_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.583751+00:00,True,,60.0,30.0,30,420.0,6.0,0.33,8,square,45.9,15.05,7.05,16.78,5.45,414.72,12.442
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP08_IE033_DEC,Bronchospasm,2026-05-07T05:39:56.584140+00:00,False,PPeak 64.6 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,30,420.0,6.0,0.33,8,decelerating,64.62,15.19,7.19,17.21,5.56,414.72,12.442
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP16_IE100_SQR,Bronchospasm,2026-05-07T05:39:56.584517+00:00,True,,60.0,30.0,30,420.0,6.0,1.0,16,square,45.08,23.0,7.0,28.05,9.51,415.8,12.474
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP16_IE100_DEC,Bronchospasm,2026-05-07T05:39:56.584896+00:00,False,PPeak 50.9 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,30,420.0,6.0,1.0,16,decelerating,50.91,23.07,7.07,28.68,9.6,415.8,12.474
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP16_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.585287+00:00,True,,60.0,30.0,30,420.0,6.0,0.5,16,square,48.41,23.04,7.04,25.67,6.47,415.8,12.474
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP16_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.585678+00:00,False,PPeak 60.6 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,30,420.0,6.0,0.5,16,decelerating,60.58,23.14,7.14,26.16,6.57,415.8,12.474
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP16_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.586066+00:00,False,PPeak 53.9 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,30,420.0,6.0,0.33,16,square,53.9,23.05,7.05,24.78,5.45,414.72,12.442
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP16_IE033_DEC,Bronchospasm,2026-05-07T05:39:56.586455+00:00,False,PPeak 72.6 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,30,420.0,6.0,0.33,16,decelerating,72.62,23.19,7.19,25.21,5.56,414.72,12.442
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP20_IE100_SQR,Bronchospasm,2026-05-07T05:39:56.586834+00:00,True,,60.0,30.0,30,420.0,6.0,1.0,20,square,49.08,27.0,7.0,32.05,9.51,415.8,12.474
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP20_IE100_DEC,Bronchospasm,2026-05-07T05:39:56.587217+00:00,False,PPeak 54.9 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,30,420.0,6.0,1.0,20,decelerating,54.91,27.07,7.07,32.68,9.6,415.8,12.474
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP20_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.587606+00:00,False,PPeak 52.4 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,30,420.0,6.0,0.5,20,square,52.41,27.04,7.04,29.67,6.47,415.8,12.474
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP20_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.587996+00:00,False,PPeak 64.6 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,30,420.0,6.0,0.5,20,decelerating,64.58,27.14,7.14,30.16,6.57,415.8,12.474
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP20_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.588398+00:00,False,PPeak 57.9 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,30,420.0,6.0,0.33,20,square,57.9,27.05,7.05,28.78,5.45,414.72,12.442
VCV_Bronchospasm_C060_R030_VT06_RR030_PEEP20_IE033_DEC,Bronchospasm,2026-05-07T05:39:56.588790+00:00,False,PPeak 76.6 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,30,420.0,6.0,0.33,20,decelerating,76.62,27.19,7.19,29.21,5.56,414.72,12.442
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP00_IE100_SQR,Bronchospasm,2026-05-07T05:39:56.589266+00:00,True,,60.0,30.0,8,700.0,10.0,1.0,0,square,18.94,11.67,11.67,6.72,1.67,698.13,5.585
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP00_IE100_DEC,Bronchospasm,2026-05-07T05:39:56.589729+00:00,True,,60.0,30.0,8,700.0,10.0,1.0,0,decelerating,16.08,11.7,11.7,7.67,1.67,698.13,5.585
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP00_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.590196+00:00,True,,60.0,30.0,8,700.0,10.0,0.5,0,square,20.84,11.67,11.67,5.27,0.78,697.2,5.578
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP00_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.590669+00:00,True,,60.0,30.0,8,700.0,10.0,0.5,0,decelerating,18.58,11.71,11.71,5.91,0.78,697.2,5.578
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP00_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.591151+00:00,True,,60.0,30.0,8,700.0,10.0,0.33,0,square,23.48,11.66,11.66,4.67,0.53,695.9,5.567
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP00_IE033_DEC,Bronchospasm,2026-05-07T05:39:56.591653+00:00,True,,60.0,30.0,8,700.0,10.0,0.33,0,decelerating,23.24,11.72,11.72,5.16,0.54,695.9,5.567
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP08_IE100_SQR,Bronchospasm,2026-05-07T05:39:56.592110+00:00,True,,60.0,30.0,8,700.0,10.0,1.0,8,square,26.94,19.67,11.67,14.72,1.67,698.13,5.585
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP08_IE100_DEC,Bronchospasm,2026-05-07T05:39:56.592568+00:00,True,,60.0,30.0,8,700.0,10.0,1.0,8,decelerating,24.08,19.7,11.7,15.67,1.67,698.13,5.585
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP08_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.593035+00:00,True,,60.0,30.0,8,700.0,10.0,0.5,8,square,28.84,19.67,11.67,13.27,0.78,697.2,5.578
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP08_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.593499+00:00,True,,60.0,30.0,8,700.0,10.0,0.5,8,decelerating,26.58,19.71,11.71,13.91,0.78,697.2,5.578
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP08_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.593975+00:00,True,,60.0,30.0,8,700.0,10.0,0.33,8,square,31.48,19.66,11.66,12.67,0.53,695.9,5.567
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP08_IE033_DEC,Bronchospasm,2026-05-07T05:39:56.594451+00:00,True,,60.0,30.0,8,700.0,10.0,0.33,8,decelerating,31.24,19.72,11.72,13.16,0.54,695.9,5.567
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP16_IE100_SQR,Bronchospasm,2026-05-07T05:39:56.594903+00:00,True,,60.0,30.0,8,700.0,10.0,1.0,16,square,34.94,27.67,11.67,22.72,1.67,698.13,5.585
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP16_IE100_DEC,Bronchospasm,2026-05-07T05:39:56.595367+00:00,True,,60.0,30.0,8,700.0,10.0,1.0,16,decelerating,32.08,27.7,11.7,23.67,1.67,698.13,5.585
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP16_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.595828+00:00,True,,60.0,30.0,8,700.0,10.0,0.5,16,square,36.84,27.67,11.67,21.27,0.78,697.2,5.578
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP16_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.596292+00:00,True,,60.0,30.0,8,700.0,10.0,0.5,16,decelerating,34.58,27.71,11.71,21.91,0.78,697.2,5.578
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP16_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.596767+00:00,True,,60.0,30.0,8,700.0,10.0,0.33,16,square,39.48,27.66,11.66,20.67,0.53,695.9,5.567
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP16_IE033_DEC,Bronchospasm,2026-05-07T05:39:56.597244+00:00,True,,60.0,30.0,8,700.0,10.0,0.33,16,decelerating,39.24,27.72,11.72,21.16,0.54,695.9,5.567
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP20_IE100_SQR,Bronchospasm,2026-05-07T05:39:56.597696+00:00,True,,60.0,30.0,8,700.0,10.0,1.0,20,square,38.94,31.67,11.67,26.72,1.67,698.13,5.585
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP20_IE100_DEC,Bronchospasm,2026-05-07T05:39:56.598164+00:00,True,,60.0,30.0,8,700.0,10.0,1.0,20,decelerating,36.08,31.7,11.7,27.67,1.67,698.13,5.585
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP20_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.598624+00:00,True,,60.0,30.0,8,700.0,10.0,0.5,20,square,40.84,31.67,11.67,25.27,0.78,697.2,5.578
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP20_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.599096+00:00,True,,60.0,30.0,8,700.0,10.0,0.5,20,decelerating,38.58,31.71,11.71,25.91,0.78,697.2,5.578
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP20_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.599570+00:00,True,,60.0,30.0,8,700.0,10.0,0.33,20,square,43.48,31.66,11.66,24.67,0.53,695.9,5.567
VCV_Bronchospasm_C060_R030_VT10_RR008_PEEP20_IE033_DEC,Bronchospasm,2026-05-07T05:39:56.600051+00:00,True,,60.0,30.0,8,700.0,10.0,0.33,20,decelerating,43.24,31.72,11.72,25.16,0.54,695.9,5.567
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP00_IE100_SQR,Bronchospasm,2026-05-07T05:39:56.600468+00:00,True,,60.0,30.0,16,700.0,10.0,1.0,0,square,29.33,11.7,11.7,11.69,6.43,698.13,11.17
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP00_IE100_DEC,Bronchospasm,2026-05-07T05:39:56.600876+00:00,True,,60.0,30.0,16,700.0,10.0,1.0,0,decelerating,29.01,11.76,11.76,12.66,6.47,698.13,11.17
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP00_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.601293+00:00,True,,60.0,30.0,16,700.0,10.0,0.5,0,square,32.37,11.67,11.67,9.16,3.9,694.4,11.11
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP00_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.601702+00:00,True,,60.0,30.0,16,700.0,10.0,0.5,0,decelerating,37.72,11.76,11.76,9.83,3.94,694.4,11.11
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP00_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.602120+00:00,True,,60.0,30.0,16,700.0,10.0,0.33,0,square,37.33,11.66,11.66,8.22,3.1,692.14,11.074
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP00_IE033_DEC,Bronchospasm,2026-05-07T05:39:56.602533+00:00,True,,60.0,30.0,16,700.0,10.0,0.33,0,decelerating,48.52,11.79,11.79,8.76,3.13,692.14,11.074
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP08_IE100_SQR,Bronchospasm,2026-05-07T05:39:56.602942+00:00,True,,60.0,30.0,16,700.0,10.0,1.0,8,square,37.33,19.7,11.7,19.69,6.43,698.13,11.17
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP08_IE100_DEC,Bronchospasm,2026-05-07T05:39:56.603353+00:00,True,,60.0,30.0,16,700.0,10.0,1.0,8,decelerating,37.01,19.76,11.76,20.66,6.47,698.13,11.17
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP08_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.603761+00:00,True,,60.0,30.0,16,700.0,10.0,0.5,8,square,40.37,19.67,11.67,17.16,3.9,694.4,11.11
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP08_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.604183+00:00,True,,60.0,30.0,16,700.0,10.0,0.5,8,decelerating,45.72,19.76,11.76,17.83,3.94,694.4,11.11
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP08_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.604608+00:00,True,,60.0,30.0,16,700.0,10.0,0.33,8,square,45.33,19.66,11.66,16.22,3.1,692.14,11.074
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP08_IE033_DEC,Bronchospasm,2026-05-07T05:39:56.605023+00:00,False,PPeak 56.5 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,16,700.0,10.0,0.33,8,decelerating,56.52,19.79,11.79,16.76,3.13,692.14,11.074
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP16_IE100_SQR,Bronchospasm,2026-05-07T05:39:56.605433+00:00,True,,60.0,30.0,16,700.0,10.0,1.0,16,square,45.33,27.7,11.7,27.69,6.43,698.13,11.17
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP16_IE100_DEC,Bronchospasm,2026-05-07T05:39:56.605842+00:00,True,,60.0,30.0,16,700.0,10.0,1.0,16,decelerating,45.01,27.76,11.76,28.66,6.47,698.13,11.17
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP16_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.606251+00:00,True,,60.0,30.0,16,700.0,10.0,0.5,16,square,48.37,27.67,11.67,25.16,3.9,694.4,11.11
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP16_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.606661+00:00,False,PPeak 53.7 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,16,700.0,10.0,0.5,16,decelerating,53.72,27.76,11.76,25.83,3.94,694.4,11.11
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP16_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.607074+00:00,False,PPeak 53.3 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,16,700.0,10.0,0.33,16,square,53.33,27.66,11.66,24.22,3.1,692.14,11.074
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP16_IE033_DEC,Bronchospasm,2026-05-07T05:39:56.607486+00:00,False,PPeak 64.5 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,16,700.0,10.0,0.33,16,decelerating,64.52,27.79,11.79,24.76,3.13,692.14,11.074
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP20_IE100_SQR,Bronchospasm,2026-05-07T05:39:56.607896+00:00,True,,60.0,30.0,16,700.0,10.0,1.0,20,square,49.33,31.7,11.7,31.69,6.43,698.13,11.17
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP20_IE100_DEC,Bronchospasm,2026-05-07T05:39:56.608306+00:00,True,,60.0,30.0,16,700.0,10.0,1.0,20,decelerating,49.01,31.76,11.76,32.66,6.47,698.13,11.17
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP20_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.608717+00:00,False,PPeak 52.4 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,16,700.0,10.0,0.5,20,square,52.37,31.67,11.67,29.16,3.9,694.4,11.11
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP20_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.609135+00:00,False,PPeak 57.7 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,16,700.0,10.0,0.5,20,decelerating,57.72,31.76,11.76,29.83,3.94,694.4,11.11
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP20_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.609544+00:00,False,PPeak 57.3 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,16,700.0,10.0,0.33,20,square,57.33,31.66,11.66,28.22,3.1,692.14,11.074
VCV_Bronchospasm_C060_R030_VT10_RR016_PEEP20_IE033_DEC,Bronchospasm,2026-05-07T05:39:56.609955+00:00,False,PPeak 68.5 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,16,700.0,10.0,0.33,20,decelerating,68.52,31.79,11.79,28.76,3.13,692.14,11.074
VCV_Bronchospasm_C060_R030_VT10_RR024_PEEP00_IE100_SQR,Bronchospasm,2026-05-07T05:39:56.610346+00:00,True,,60.0,30.0,24,700.0,10.0,1.0,0,square,40.21,11.67,11.67,16.58,11.75,694.4,16.666
VCV_Bronchospasm_C060_R030_VT10_RR024_PEEP00_IE100_DEC,Bronchospasm,2026-05-07T05:39:56.610731+00:00,True,,60.0,30.0,24,700.0,10.0,1.0,0,decelerating,45.62,11.76,11.76,17.58,11.85,694.4,16.666
VCV_Bronchospasm_C060_R030_VT10_RR024_PEEP00_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.611127+00:00,True,,60.0,30.0,24,700.0,10.0,0.5,0,square,44.51,11.62,11.62,13.05,7.69,688.8,16.531
VCV_Bronchospasm_C060_R030_VT10_RR024_PEEP00_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.611524+00:00,False,PPeak 58.5 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,24,700.0,10.0,0.5,0,decelerating,58.46,11.76,11.76,13.78,7.79,688.8,16.531
VCV_Bronchospasm_C060_R030_VT10_RR024_PEEP00_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.611922+00:00,False,PPeak 51.9 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,24,700.0,10.0,0.33,0,square,51.9,11.66,11.66,11.83,6.39,688.38,16.521
VCV_Bronchospasm_C060_R030_VT10_RR024_PEEP00_IE033_DEC,Bronchospasm,2026-05-07T05:39:56.612319+00:00,False,PPeak 74.6 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,24,700.0,10.0,0.33,0,decelerating,74.58,11.85,11.85,12.45,6.49,688.38,16.521
VCV_Bronchospasm_C060_R030_VT10_RR024_PEEP08_IE100_SQR,Bronchospasm,2026-05-07T05:39:56.612704+00:00,True,,60.0,30.0,24,700.0,10.0,1.0,8,square,48.21,19.67,11.67,24.58,11.75,694.4,16.666
VCV_Bronchospasm_C060_R030_VT10_RR024_PEEP08_IE100_DEC,Bronchospasm,2026-05-07T05:39:56.613089+00:00,False,PPeak 53.6 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,24,700.0,10.0,1.0,8,decelerating,53.62,19.76,11.76,25.58,11.85,694.4,16.666
VCV_Bronchospasm_C060_R030_VT10_RR024_PEEP08_IE050_SQR,Bronchospasm,2026-05-07T05:39:56.613486+00:00,False,PPeak 52.5 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,24,700.0,10.0,0.5,8,square,52.51,19.62,11.62,21.05,7.69,688.8,16.531
VCV_Bronchospasm_C060_R030_VT10_RR024_PEEP08_IE050_DEC,Bronchospasm,2026-05-07T05:39:56.613882+00:00,False,PPeak 66.5 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,24,700.0,10.0,0.5,8,decelerating,66.46,19.76,11.76,21.78,7.79,688.8,16.531
VCV_Bronchospasm_C060_R030_VT10_RR024_PEEP08_IE033_SQR,Bronchospasm,2026-05-07T05:39:56.614279+00:00,False,PPeak 59.9 cmH2O exceeds barotrauma threshold (50.0 cmH2O),60.0,30.0,24,700.0,10.0,0.33,8,square,59.9,19.66,11.66,19.83,6.39,688.38,16.521
