scenario_id,condition,generated_at,is_valid,invalid_reason,compliance_mL_per_cmH2O,resistance_cmH2O_L_s,respiratory_rate,insp_pressure_cmH2O,ie_ratio,peep_cmH2O,rise_time_s,ppeak_cmH2O,delivered_vt_mL,driving_p_cmH2O,mean_paw_cmH2O,auto_peep_cmH2O,fill_fraction,minute_vent_L,time_to_peak_flow_s
PCV_Pneumonia_C040_R006_P005_RR030_PEEP08_IE033_RT040,Pneumonia,2026-05-07T10:37:30.305877+00:00,False,Delivered VT 154 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,0.33,8,0.4,13.0,154.24,5.0,8.93,0.01,0.6444,4.627,0.25
PCV_Pneumonia_C040_R006_P005_RR030_PEEP16_IE100_RT000,Pneumonia,2026-05-07T10:37:30.449943+00:00,False,Delivered VT 194 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,1.0,16,0.0,21.0,193.89,5.0,18.5,0.08,0.9845,5.817,0.0
PCV_Pneumonia_C040_R006_P005_RR030_PEEP16_IE100_RT020,Pneumonia,2026-05-07T10:37:30.582662+00:00,False,Delivered VT 192 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,1.0,16,0.2,21.0,192.18,5.0,18.24,0.08,0.9643,5.765,0.2
PCV_Pneumonia_C040_R006_P005_RR030_PEEP16_IE100_RT040,Pneumonia,2026-05-07T10:37:30.714801+00:00,False,Delivered VT 189 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,1.0,16,0.4,21.0,189.06,5.0,17.99,0.08,0.9179,5.672,0.39
PCV_Pneumonia_C040_R006_P005_RR030_PEEP16_IE050_RT000,Pneumonia,2026-05-07T10:37:30.857325+00:00,False,Delivered VT 187 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,0.5,16,0.0,21.0,186.54,5.0,17.68,0.02,0.9378,5.596,0.0
PCV_Pneumonia_C040_R006_P005_RR030_PEEP16_IE050_RT020,Pneumonia,2026-05-07T10:37:30.988452+00:00,False,Delivered VT 179 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,0.5,16,0.2,21.0,179.39,5.0,17.41,0.02,0.8569,5.382,0.2
PCV_Pneumonia_C040_R006_P005_RR030_PEEP16_IE050_RT040,Pneumonia,2026-05-07T10:37:31.120166+00:00,False,Delivered VT 172 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,0.5,16,0.4,21.0,171.66,5.0,17.25,0.02,0.7506,5.15,0.33
PCV_Pneumonia_C040_R006_P005_RR030_PEEP16_IE033_RT000,Pneumonia,2026-05-07T10:37:31.263937+00:00,False,Delivered VT 174 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,0.33,16,0.0,21.0,173.75,5.0,17.25,0.01,0.8735,5.212,0.0
PCV_Pneumonia_C040_R006_P005_RR030_PEEP16_IE033_RT020,Pneumonia,2026-05-07T10:37:31.397226+00:00,False,Delivered VT 159 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,0.33,16,0.2,21.0,159.2,5.0,16.99,0.01,0.709,4.776,0.2
PCV_Pneumonia_C040_R006_P005_RR030_PEEP16_IE033_RT040,Pneumonia,2026-05-07T10:37:31.533393+00:00,False,Delivered VT 154 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,0.33,16,0.4,21.0,154.24,5.0,16.93,0.01,0.6444,4.627,0.25
PCV_Pneumonia_C040_R006_P005_RR030_PEEP20_IE100_RT000,Pneumonia,2026-05-07T10:37:31.675648+00:00,False,Delivered VT 194 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,1.0,20,0.0,25.0,193.89,5.0,22.5,0.08,0.9845,5.817,0.0
PCV_Pneumonia_C040_R006_P005_RR030_PEEP20_IE100_RT020,Pneumonia,2026-05-07T10:37:31.809061+00:00,False,Delivered VT 192 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,1.0,20,0.2,25.0,192.18,5.0,22.24,0.08,0.9643,5.765,0.2
PCV_Pneumonia_C040_R006_P005_RR030_PEEP20_IE100_RT040,Pneumonia,2026-05-07T10:37:31.940416+00:00,False,Delivered VT 189 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,1.0,20,0.4,25.0,189.07,5.0,21.99,0.08,0.9179,5.672,0.39
PCV_Pneumonia_C040_R006_P005_RR030_PEEP20_IE050_RT000,Pneumonia,2026-05-07T10:37:32.084965+00:00,False,Delivered VT 187 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,0.5,20,0.0,25.0,186.54,5.0,21.68,0.02,0.9378,5.596,0.0
PCV_Pneumonia_C040_R006_P005_RR030_PEEP20_IE050_RT020,Pneumonia,2026-05-07T10:37:32.218165+00:00,False,Delivered VT 179 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,0.5,20,0.2,25.0,179.39,5.0,21.41,0.02,0.8569,5.382,0.2
PCV_Pneumonia_C040_R006_P005_RR030_PEEP20_IE050_RT040,Pneumonia,2026-05-07T10:37:32.350409+00:00,False,Delivered VT 172 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,0.5,20,0.4,25.0,171.66,5.0,21.25,0.02,0.7506,5.15,0.33
PCV_Pneumonia_C040_R006_P005_RR030_PEEP20_IE033_RT000,Pneumonia,2026-05-07T10:37:32.494791+00:00,False,Delivered VT 174 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,0.33,20,0.0,25.0,173.75,5.0,21.25,0.01,0.8735,5.212,0.0
PCV_Pneumonia_C040_R006_P005_RR030_PEEP20_IE033_RT020,Pneumonia,2026-05-07T10:37:32.628349+00:00,False,Delivered VT 159 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,0.33,20,0.2,25.0,159.2,5.0,20.99,0.01,0.709,4.776,0.2
PCV_Pneumonia_C040_R006_P005_RR030_PEEP20_IE033_RT040,Pneumonia,2026-05-07T10:37:32.760300+00:00,False,Delivered VT 154 mL below minimum (210 mL = 3 mL/kg IBW),40.0,6.0,30,5,0.33,20,0.4,25.0,154.24,5.0,20.93,0.01,0.6444,4.627,0.25
PCV_Pneumonia_C040_R006_P015_RR008_PEEP00_IE100_RT000,Pneumonia,2026-05-07T10:37:33.245566+00:00,True,,40.0,6.0,8,15,1.0,0,0.0,15.0,600.0,15.0,7.5,0.0,1.0,4.8,0.0
PCV_Pneumonia_C040_R006_P015_RR008_PEEP00_IE100_RT020,Pneumonia,2026-05-07T10:37:33.713466+00:00,True,,40.0,6.0,8,15,1.0,0,0.2,15.0,600.0,15.0,7.29,0.0,1.0,4.8,0.2
PCV_Pneumonia_C040_R006_P015_RR008_PEEP00_IE100_RT040,Pneumonia,2026-05-07T10:37:34.181033+00:00,True,,40.0,6.0,8,15,1.0,0,0.4,15.0,600.0,15.0,7.09,0.0,1.0,4.8,0.39
PCV_Pneumonia_C040_R006_P015_RR008_PEEP00_IE050_RT000,Pneumonia,2026-05-07T10:37:34.661795+00:00,True,,40.0,6.0,8,15,0.5,0,0.0,15.0,599.98,15.0,5.0,0.0,1.0,4.8,0.0
PCV_Pneumonia_C040_R006_P015_RR008_PEEP00_IE050_RT020,Pneumonia,2026-05-07T10:37:35.128405+00:00,True,,40.0,6.0,8,15,0.5,0,0.2,15.0,599.97,15.0,4.79,0.0,0.9999,4.8,0.2
PCV_Pneumonia_C040_R006_P015_RR008_PEEP00_IE050_RT040,Pneumonia,2026-05-07T10:37:35.593499+00:00,True,,40.0,6.0,8,15,0.5,0,0.4,15.0,599.95,15.0,4.59,0.0,0.9998,4.8,0.39
PCV_Pneumonia_C040_R006_P015_RR008_PEEP00_IE033_RT000,Pneumonia,2026-05-07T10:37:36.086266+00:00,True,,40.0,6.0,8,15,0.33,0,0.0,15.0,599.74,15.0,3.74,0.0,0.9996,4.798,0.0
PCV_Pneumonia_C040_R006_P015_RR008_PEEP00_IE033_RT020,Pneumonia,2026-05-07T10:37:36.556556+00:00,True,,40.0,6.0,8,15,0.33,0,0.2,15.0,599.6,15.0,3.53,0.0,0.999,4.797,0.2
PCV_Pneumonia_C040_R006_P015_RR008_PEEP00_IE033_RT040,Pneumonia,2026-05-07T10:37:37.029992+00:00,True,,40.0,6.0,8,15,0.33,0,0.4,15.0,599.33,15.0,3.33,0.0,0.9977,4.795,0.39
PCV_Pneumonia_C040_R006_P015_RR008_PEEP08_IE100_RT000,Pneumonia,2026-05-07T10:37:37.513398+00:00,True,,40.0,6.0,8,15,1.0,8,0.0,23.0,600.0,15.0,15.5,0.0,1.0,4.8,0.0
PCV_Pneumonia_C040_R006_P015_RR008_PEEP08_IE100_RT020,Pneumonia,2026-05-07T10:37:37.978468+00:00,True,,40.0,6.0,8,15,1.0,8,0.2,23.0,600.0,15.0,15.29,0.0,1.0,4.8,0.2
PCV_Pneumonia_C040_R006_P015_RR008_PEEP08_IE100_RT040,Pneumonia,2026-05-07T10:37:38.443759+00:00,True,,40.0,6.0,8,15,1.0,8,0.4,23.0,600.0,15.0,15.09,0.0,1.0,4.8,0.39
PCV_Pneumonia_C040_R006_P015_RR008_PEEP08_IE050_RT000,Pneumonia,2026-05-07T10:37:38.926232+00:00,True,,40.0,6.0,8,15,0.5,8,0.0,23.0,599.98,15.0,13.0,0.0,1.0,4.8,0.0
PCV_Pneumonia_C040_R006_P015_RR008_PEEP08_IE050_RT020,Pneumonia,2026-05-07T10:37:39.394474+00:00,True,,40.0,6.0,8,15,0.5,8,0.2,23.0,599.97,15.0,12.79,0.0,0.9999,4.8,0.2
PCV_Pneumonia_C040_R006_P015_RR008_PEEP08_IE050_RT040,Pneumonia,2026-05-07T10:37:39.859697+00:00,True,,40.0,6.0,8,15,0.5,8,0.4,23.0,599.95,15.0,12.59,0.0,0.9998,4.8,0.39
PCV_Pneumonia_C040_R006_P015_RR008_PEEP08_IE033_RT000,Pneumonia,2026-05-07T10:37:40.342107+00:00,True,,40.0,6.0,8,15,0.33,8,0.0,23.0,599.74,15.0,11.74,0.0,0.9996,4.798,0.0
PCV_Pneumonia_C040_R006_P015_RR008_PEEP08_IE033_RT020,Pneumonia,2026-05-07T10:37:40.811339+00:00,True,,40.0,6.0,8,15,0.33,8,0.2,23.0,599.6,15.0,11.53,0.0,0.999,4.797,0.2
PCV_Pneumonia_C040_R006_P015_RR008_PEEP08_IE033_RT040,Pneumonia,2026-05-07T10:37:41.281973+00:00,True,,40.0,6.0,8,15,0.33,8,0.4,23.0,599.33,15.0,11.33,0.0,0.9977,4.795,0.39
PCV_Pneumonia_C040_R006_P015_RR008_PEEP16_IE100_RT000,Pneumonia,2026-05-07T10:37:41.763892+00:00,True,,40.0,6.0,8,15,1.0,16,0.0,31.0,600.0,15.0,23.5,0.0,1.0,4.8,0.0
PCV_Pneumonia_C040_R006_P015_RR008_PEEP16_IE100_RT020,Pneumonia,2026-05-07T10:37:42.231364+00:00,True,,40.0,6.0,8,15,1.0,16,0.2,31.0,600.0,15.0,23.29,0.0,1.0,4.8,0.2
PCV_Pneumonia_C040_R006_P015_RR008_PEEP16_IE100_RT040,Pneumonia,2026-05-07T10:37:42.696665+00:00,True,,40.0,6.0,8,15,1.0,16,0.4,31.0,600.0,15.0,23.09,0.0,1.0,4.8,0.39
PCV_Pneumonia_C040_R006_P015_RR008_PEEP16_IE050_RT000,Pneumonia,2026-05-07T10:37:43.176977+00:00,True,,40.0,6.0,8,15,0.5,16,0.0,31.0,599.98,15.0,21.0,0.0,1.0,4.8,0.0
PCV_Pneumonia_C040_R006_P015_RR008_PEEP16_IE050_RT020,Pneumonia,2026-05-07T10:37:43.642629+00:00,True,,40.0,6.0,8,15,0.5,16,0.2,31.0,599.97,15.0,20.79,0.0,0.9999,4.8,0.2
PCV_Pneumonia_C040_R006_P015_RR008_PEEP16_IE050_RT040,Pneumonia,2026-05-07T10:37:44.109608+00:00,True,,40.0,6.0,8,15,0.5,16,0.4,31.0,599.95,15.0,20.59,0.0,0.9998,4.8,0.39
PCV_Pneumonia_C040_R006_P015_RR008_PEEP16_IE033_RT000,Pneumonia,2026-05-07T10:37:44.596932+00:00,True,,40.0,6.0,8,15,0.33,16,0.0,31.0,599.74,15.0,19.74,0.0,0.9996,4.798,0.0
PCV_Pneumonia_C040_R006_P015_RR008_PEEP16_IE033_RT020,Pneumonia,2026-05-07T10:37:45.067780+00:00,True,,40.0,6.0,8,15,0.33,16,0.2,31.0,599.6,15.0,19.53,0.0,0.999,4.797,0.2
PCV_Pneumonia_C040_R006_P015_RR008_PEEP16_IE033_RT040,Pneumonia,2026-05-07T10:37:45.534662+00:00,True,,40.0,6.0,8,15,0.33,16,0.4,31.0,599.33,15.0,19.33,0.0,0.9977,4.795,0.39
PCV_Pneumonia_C040_R006_P015_RR008_PEEP20_IE100_RT000,Pneumonia,2026-05-07T10:37:46.016717+00:00,True,,40.0,6.0,8,15,1.0,20,0.0,35.0,600.0,15.0,27.5,0.0,1.0,4.8,0.0
PCV_Pneumonia_C040_R006_P015_RR008_PEEP20_IE100_RT020,Pneumonia,2026-05-07T10:37:46.489578+00:00,True,,40.0,6.0,8,15,1.0,20,0.2,35.0,600.0,15.0,27.29,0.0,1.0,4.8,0.2
PCV_Pneumonia_C040_R006_P015_RR008_PEEP20_IE100_RT040,Pneumonia,2026-05-07T10:37:46.961971+00:00,True,,40.0,6.0,8,15,1.0,20,0.4,35.0,600.0,15.0,27.09,0.0,1.0,4.8,0.39
PCV_Pneumonia_C040_R006_P015_RR008_PEEP20_IE050_RT000,Pneumonia,2026-05-07T10:37:47.446631+00:00,True,,40.0,6.0,8,15,0.5,20,0.0,35.0,599.98,15.0,25.0,0.0,1.0,4.8,0.0
PCV_Pneumonia_C040_R006_P015_RR008_PEEP20_IE050_RT020,Pneumonia,2026-05-07T10:37:47.916104+00:00,True,,40.0,6.0,8,15,0.5,20,0.2,35.0,599.97,15.0,24.79,0.0,0.9999,4.8,0.2
PCV_Pneumonia_C040_R006_P015_RR008_PEEP20_IE050_RT040,Pneumonia,2026-05-07T10:37:48.383605+00:00,True,,40.0,6.0,8,15,0.5,20,0.4,35.0,599.95,15.0,24.59,0.0,0.9998,4.8,0.39
PCV_Pneumonia_C040_R006_P015_RR008_PEEP20_IE033_RT000,Pneumonia,2026-05-07T10:37:48.866480+00:00,True,,40.0,6.0,8,15,0.33,20,0.0,35.0,599.74,15.0,23.74,0.0,0.9996,4.798,0.0
PCV_Pneumonia_C040_R006_P015_RR008_PEEP20_IE033_RT020,Pneumonia,2026-05-07T10:37:49.338087+00:00,True,,40.0,6.0,8,15,0.33,20,0.2,35.0,599.6,15.0,23.53,0.0,0.999,4.797,0.2
PCV_Pneumonia_C040_R006_P015_RR008_PEEP20_IE033_RT040,Pneumonia,2026-05-07T10:37:49.807905+00:00,True,,40.0,6.0,8,15,0.33,20,0.4,35.0,599.33,15.0,23.33,0.0,0.9977,4.795,0.39
PCV_Pneumonia_C040_R006_P015_RR016_PEEP00_IE100_RT000,Pneumonia,2026-05-07T10:37:50.058648+00:00,True,,40.0,6.0,16,15,1.0,0,0.0,15.0,411.96,15.0,7.52,0.01,0.9996,6.591,0.0
PCV_Pneumonia_C040_R006_P015_RR016_PEEP00_IE100_RT020,Pneumonia,2026-05-07T10:37:50.298554+00:00,True,,40.0,6.0,16,15,1.0,0,0.2,15.0,554.6,15.0,7.1,0.01,0.9991,8.874,0.2
PCV_Pneumonia_C040_R006_P015_RR016_PEEP00_IE100_RT040,Pneumonia,2026-05-07T10:37:50.536701+00:00,True,,40.0,6.0,16,15,1.0,0,0.4,15.0,576.77,15.0,6.7,0.01,0.9979,9.228,0.39
PCV_Pneumonia_C040_R006_P015_RR016_PEEP00_IE050_RT000,Pneumonia,2026-05-07T10:37:50.790307+00:00,True,,40.0,6.0,16,15,0.5,0,0.0,15.0,596.68,15.0,5.0,0.0,0.9945,9.547,0.0
PCV_Pneumonia_C040_R006_P015_RR016_PEEP00_IE050_RT020,Pneumonia,2026-05-07T10:37:51.029874+00:00,True,,40.0,6.0,16,15,0.5,0,0.2,15.0,594.86,15.0,4.58,0.0,0.9874,9.518,0.2
PCV_Pneumonia_C040_R006_P015_RR016_PEEP00_IE050_RT040,Pneumonia,2026-05-07T10:37:51.269095+00:00,True,,40.0,6.0,16,15,0.5,0,0.4,15.0,591.52,15.0,4.18,0.0,0.971,9.464,0.39
PCV_Pneumonia_C040_R006_P015_RR016_PEEP00_IE033_RT000,Pneumonia,2026-05-07T10:37:51.525448+00:00,True,,40.0,6.0,16,15,0.33,0,0.0,15.0,587.54,15.0,3.76,0.0,0.9793,9.401,0.0
PCV_Pneumonia_C040_R006_P015_RR016_PEEP00_IE033_RT020,Pneumonia,2026-05-07T10:37:51.766450+00:00,True,,40.0,6.0,16,15,0.33,0,0.2,15.0,580.56,15.0,3.34,0.0,0.9523,9.289,0.2
PCV_Pneumonia_C040_R006_P015_RR016_PEEP00_IE033_RT040,Pneumonia,2026-05-07T10:37:52.009419+00:00,True,,40.0,6.0,16,15,0.33,0,0.4,15.0,567.91,15.0,2.94,0.0,0.8903,9.087,0.39
PCV_Pneumonia_C040_R006_P015_RR016_PEEP08_IE100_RT000,Pneumonia,2026-05-07T10:37:52.260760+00:00,True,,40.0,6.0,16,15,1.0,8,0.0,23.0,411.96,15.0,15.52,0.01,0.9996,6.591,0.0
PCV_Pneumonia_C040_R006_P015_RR016_PEEP08_IE100_RT020,Pneumonia,2026-05-07T10:37:52.499196+00:00,True,,40.0,6.0,16,15,1.0,8,0.2,23.0,554.6,15.0,15.1,0.01,0.9991,8.874,0.2
PCV_Pneumonia_C040_R006_P015_RR016_PEEP08_IE100_RT040,Pneumonia,2026-05-07T10:37:52.738454+00:00,True,,40.0,6.0,16,15,1.0,8,0.4,23.0,576.77,15.0,14.7,0.01,0.9979,9.228,0.39
PCV_Pneumonia_C040_R006_P015_RR016_PEEP08_IE050_RT000,Pneumonia,2026-05-07T10:37:52.991908+00:00,True,,40.0,6.0,16,15,0.5,8,0.0,23.0,596.68,15.0,13.0,0.0,0.9945,9.547,0.0
PCV_Pneumonia_C040_R006_P015_RR016_PEEP08_IE050_RT020,Pneumonia,2026-05-07T10:37:53.231799+00:00,True,,40.0,6.0,16,15,0.5,8,0.2,23.0,594.82,15.0,12.58,0.0,0.9874,9.517,0.2
PCV_Pneumonia_C040_R006_P015_RR016_PEEP08_IE050_RT040,Pneumonia,2026-05-07T10:37:53.471402+00:00,True,,40.0,6.0,16,15,0.5,8,0.4,23.0,591.48,15.0,12.18,0.0,0.971,9.464,0.39
PCV_Pneumonia_C040_R006_P015_RR016_PEEP08_IE033_RT000,Pneumonia,2026-05-07T10:37:53.726518+00:00,True,,40.0,6.0,16,15,0.33,8,0.0,23.0,587.54,15.0,11.76,0.0,0.9793,9.401,0.0
PCV_Pneumonia_C040_R006_P015_RR016_PEEP08_IE033_RT020,Pneumonia,2026-05-07T10:37:53.968280+00:00,True,,40.0,6.0,16,15,0.33,8,0.2,23.0,580.55,15.0,11.34,0.0,0.9523,9.289,0.2
PCV_Pneumonia_C040_R006_P015_RR016_PEEP08_IE033_RT040,Pneumonia,2026-05-07T10:37:54.207834+00:00,True,,40.0,6.0,16,15,0.33,8,0.4,23.0,567.91,15.0,10.94,0.0,0.8903,9.087,0.39
PCV_Pneumonia_C040_R006_P015_RR016_PEEP16_IE100_RT000,Pneumonia,2026-05-07T10:37:54.457631+00:00,True,,40.0,6.0,16,15,1.0,16,0.0,31.0,411.96,15.0,23.52,0.01,0.9996,6.591,0.0
PCV_Pneumonia_C040_R006_P015_RR016_PEEP16_IE100_RT020,Pneumonia,2026-05-07T10:37:54.700035+00:00,True,,40.0,6.0,16,15,1.0,16,0.2,31.0,554.6,15.0,23.1,0.01,0.9991,8.874,0.2
PCV_Pneumonia_C040_R006_P015_RR016_PEEP16_IE100_RT040,Pneumonia,2026-05-07T10:37:54.938908+00:00,True,,40.0,6.0,16,15,1.0,16,0.4,31.0,576.77,15.0,22.7,0.01,0.9979,9.228,0.39
PCV_Pneumonia_C040_R006_P015_RR016_PEEP16_IE050_RT000,Pneumonia,2026-05-07T10:37:55.193578+00:00,True,,40.0,6.0,16,15,0.5,16,0.0,31.0,596.68,15.0,21.0,0.0,0.9945,9.547,0.0
PCV_Pneumonia_C040_R006_P015_RR016_PEEP16_IE050_RT020,Pneumonia,2026-05-07T10:37:55.435168+00:00,True,,40.0,6.0,16,15,0.5,16,0.2,31.0,594.86,15.0,20.58,0.0,0.9874,9.518,0.2
PCV_Pneumonia_C040_R006_P015_RR016_PEEP16_IE050_RT040,Pneumonia,2026-05-07T10:37:55.676678+00:00,True,,40.0,6.0,16,15,0.5,16,0.4,31.0,591.52,15.0,20.18,0.0,0.971,9.464,0.39
PCV_Pneumonia_C040_R006_P015_RR016_PEEP16_IE033_RT000,Pneumonia,2026-05-07T10:37:55.933401+00:00,True,,40.0,6.0,16,15,0.33,16,0.0,31.0,587.54,15.0,19.76,0.0,0.9793,9.401,0.0
PCV_Pneumonia_C040_R006_P015_RR016_PEEP16_IE033_RT020,Pneumonia,2026-05-07T10:37:56.176703+00:00,True,,40.0,6.0,16,15,0.33,16,0.2,31.0,580.55,15.0,19.34,0.0,0.9523,9.289,0.2
PCV_Pneumonia_C040_R006_P015_RR016_PEEP16_IE033_RT040,Pneumonia,2026-05-07T10:37:56.417358+00:00,True,,40.0,6.0,16,15,0.33,16,0.4,31.0,567.91,15.0,18.94,0.0,0.8903,9.087,0.39
PCV_Pneumonia_C040_R006_P015_RR016_PEEP20_IE100_RT000,Pneumonia,2026-05-07T10:37:56.667641+00:00,True,,40.0,6.0,16,15,1.0,20,0.0,35.0,411.96,15.0,27.52,0.01,0.9996,6.591,0.0
PCV_Pneumonia_C040_R006_P015_RR016_PEEP20_IE100_RT020,Pneumonia,2026-05-07T10:37:56.910042+00:00,True,,40.0,6.0,16,15,1.0,20,0.2,35.0,554.6,15.0,27.1,0.01,0.9991,8.874,0.2
PCV_Pneumonia_C040_R006_P015_RR016_PEEP20_IE100_RT040,Pneumonia,2026-05-07T10:37:57.727641+00:00,True,,40.0,6.0,16,15,1.0,20,0.4,35.0,576.77,15.0,26.7,0.01,0.9979,9.228,0.39
PCV_Pneumonia_C040_R006_P015_RR016_PEEP20_IE050_RT000,Pneumonia,2026-05-07T10:37:57.996290+00:00,True,,40.0,6.0,16,15,0.5,20,0.0,35.0,596.68,15.0,25.0,0.0,0.9945,9.547,0.0
PCV_Pneumonia_C040_R006_P015_RR016_PEEP20_IE050_RT020,Pneumonia,2026-05-07T10:37:58.238779+00:00,True,,40.0,6.0,16,15,0.5,20,0.2,35.0,594.83,15.0,24.58,0.0,0.9874,9.517,0.2
PCV_Pneumonia_C040_R006_P015_RR016_PEEP20_IE050_RT040,Pneumonia,2026-05-07T10:37:58.478075+00:00,True,,40.0,6.0,16,15,0.5,20,0.4,35.0,591.52,15.0,24.18,0.0,0.971,9.464,0.39
PCV_Pneumonia_C040_R006_P015_RR016_PEEP20_IE033_RT000,Pneumonia,2026-05-07T10:37:58.733968+00:00,True,,40.0,6.0,16,15,0.33,20,0.0,35.0,587.54,15.0,23.76,0.0,0.9793,9.401,0.0
PCV_Pneumonia_C040_R006_P015_RR016_PEEP20_IE033_RT020,Pneumonia,2026-05-07T10:37:58.973519+00:00,True,,40.0,6.0,16,15,0.33,20,0.2,35.0,580.55,15.0,23.34,0.0,0.9523,9.289,0.2
PCV_Pneumonia_C040_R006_P015_RR016_PEEP20_IE033_RT040,Pneumonia,2026-05-07T10:37:59.213525+00:00,True,,40.0,6.0,16,15,0.33,20,0.4,35.0,567.91,15.0,22.94,0.0,0.8903,9.087,0.39
PCV_Pneumonia_C040_R006_P015_RR024_PEEP00_IE100_RT000,Pneumonia,2026-05-07T10:37:59.386001+00:00,True,,40.0,6.0,24,15,1.0,0,0.0,15.0,593.43,15.0,7.5,0.09,0.9945,14.242,0.0
PCV_Pneumonia_C040_R006_P015_RR024_PEEP00_IE100_RT020,Pneumonia,2026-05-07T10:37:59.551723+00:00,True,,40.0,6.0,24,15,1.0,0,0.2,15.0,591.64,15.0,6.87,0.08,0.9874,14.199,0.2
PCV_Pneumonia_C040_R006_P015_RR024_PEEP00_IE100_RT040,Pneumonia,2026-05-07T10:37:59.716940+00:00,True,,40.0,6.0,24,15,1.0,0,0.4,15.0,588.3,15.0,6.27,0.08,0.971,14.119,0.39
PCV_Pneumonia_C040_R006_P015_RR024_PEEP00_IE050_RT000,Pneumonia,2026-05-07T10:37:59.892407+00:00,True,,40.0,6.0,24,15,0.5,0,0.0,15.0,580.57,15.0,5.04,0.01,0.969,13.934,0.0
PCV_Pneumonia_C040_R006_P015_RR024_PEEP00_IE050_RT020,Pneumonia,2026-05-07T10:38:00.055779+00:00,True,,40.0,6.0,24,15,0.5,0,0.2,15.0,569.98,15.0,4.41,0.01,0.9286,13.679,0.2
PCV_Pneumonia_C040_R006_P015_RR024_PEEP00_IE050_RT040,Pneumonia,2026-05-07T10:38:00.219966+00:00,True,,40.0,6.0,24,15,0.5,0,0.4,15.0,550.81,15.0,3.81,0.01,0.8356,13.219,0.39
PCV_Pneumonia_C040_R006_P015_RR024_PEEP00_IE033_RT000,Pneumonia,2026-05-07T10:38:00.396701+00:00,True,,40.0,6.0,24,15,0.33,0,0.0,15.0,554.48,15.0,3.78,0.01,0.9246,13.308,0.0
PCV_Pneumonia_C040_R006_P015_RR024_PEEP00_IE033_RT020,Pneumonia,2026-05-07T10:38:00.566977+00:00,True,,40.0,6.0,24,15,0.33,0,0.2,15.0,529.06,15.0,3.15,0.01,0.8264,12.698,0.2
PCV_Pneumonia_C040_R006_P015_RR024_PEEP00_IE033_RT040,Pneumonia,2026-05-07T10:38:00.731975+00:00,True,,40.0,6.0,24,15,0.33,0,0.4,15.0,507.21,15.0,2.82,0.01,0.7254,12.173,0.31
PCV_Pneumonia_C040_R006_P015_RR024_PEEP08_IE100_RT000,Pneumonia,2026-05-07T10:38:00.904102+00:00,True,,40.0,6.0,24,15,1.0,8,0.0,23.0,593.43,15.0,15.5,0.09,0.9945,14.242,0.0
PCV_Pneumonia_C040_R006_P015_RR024_PEEP08_IE100_RT020,Pneumonia,2026-05-07T10:38:01.066678+00:00,True,,40.0,6.0,24,15,1.0,8,0.2,23.0,591.64,15.0,14.87,0.08,0.9874,14.199,0.2
PCV_Pneumonia_C040_R006_P015_RR024_PEEP08_IE100_RT040,Pneumonia,2026-05-07T10:38:01.229621+00:00,True,,40.0,6.0,24,15,1.0,8,0.4,23.0,588.3,15.0,14.27,0.08,0.971,14.119,0.39
PCV_Pneumonia_C040_R006_P015_RR024_PEEP08_IE050_RT000,Pneumonia,2026-05-07T10:38:01.405156+00:00,True,,40.0,6.0,24,15,0.5,8,0.0,23.0,580.57,15.0,13.04,0.01,0.969,13.934,0.0
PCV_Pneumonia_C040_R006_P015_RR024_PEEP08_IE050_RT020,Pneumonia,2026-05-07T10:38:01.568032+00:00,True,,40.0,6.0,24,15,0.5,8,0.2,23.0,569.98,15.0,12.41,0.01,0.9286,13.679,0.2
PCV_Pneumonia_C040_R006_P015_RR024_PEEP08_IE050_RT040,Pneumonia,2026-05-07T10:38:01.729638+00:00,True,,40.0,6.0,24,15,0.5,8,0.4,23.0,550.81,15.0,11.81,0.01,0.8356,13.22,0.39
PCV_Pneumonia_C040_R006_P015_RR024_PEEP08_IE033_RT000,Pneumonia,2026-05-07T10:38:01.909311+00:00,True,,40.0,6.0,24,15,0.33,8,0.0,23.0,554.48,15.0,11.78,0.01,0.9246,13.308,0.0
